93417	23077	s	
93421	23078	s	
93425	23079	s	
93429	23080	s	
93433	23081	s	
93437	23082	s	
93441	23083	s	
93445	23084	s	
93449	23085	s	
93453	23086	s	
93457	23087	s	
93461	23088	s	
93465	23089	s	
93469	23090	s	
93473	23091	s	
93477	23092	p	
93482	23093	s	
93486	23094	s	
93490	23095	t	
93495	23096	p	
93499	23097	p	
93503	23098	p	
93507	23099	p	
93511	23100	p	
93515	23101	s	
93519	23102	s	
93523	23103	p	
93527	23104	p	
93531	23105	t	
93535	23106	p	
93539	23107	s	
93543	23108	s	
93547	23109	p	
93551	23110	s	
93555	23111	t	
93559	23112	t	
93563	23113	p	
93567	23114	p	
93571	23115	s	
93575	23116	s	
93579	23117	s	
93583	23118	s	
93587	23119	s	
93591	23120	s	
93595	23121	s	
93599	23122	s	
93603	23123	s	
93607	23124	t	
93611	23125	p	
93615	23126	s	
93619	23127	s	
93623	23128	s	
93627	23129	t	
93632	23130	p	
93636	23131	s	
93640	23132	s	
93644	23133	s	
93648	23134	s	
93652	23135	s	
93656	23136	s	
93660	23137	s	
93664	23138	s	
93668	23139	s	
93672	23140	s	
93676	23141	s	
93680	23142	s	
93684	23143	s	
93688	23144	s	
93692	23145	p	
93700	23147	s	
93704	23148	s	
93708	23149	s	
93712	23150	s	
93716	23151	s	
93720	23152	s	
93724	23153	p	
93728	23154	t	
93732	23155	t	
93736	23156	p	
93740	23157	p	
93744	23158	s	
93748	23159	s	
93752	23160	p	
93756	23161	s	
93760	23162	s	
93764	23163	p	
93768	23164	s	
93772	23165	s	
93776	23166	s	
93780	23167	s	
93784	23168	s	
93788	23169	t	
93792	23170	p	
93796	23171	s	
93800	23172	s	
93804	23173	s	
93808	23174	p	
93812	23175	s	
93816	23176	s	
93820	23177	p	
93824	23178	s	
93828	23179	t	
93832	23180	t	
93836	23181	p	
93840	23182	s	
93844	23183	s	
93848	23184	s	
93852	23185	s	
93856	23186	p	
93860	23187	s	
93864	23188	s	
93868	23189	s	
93872	23190	s	
93876	23191	s	
93880	23192	s	
93884	23193	s	
93888	23194	s	
93892	23195	s	
93896	23196	s	
93900	23197	t	
93904	23198	p	
93908	23199	s	
93912	23200	s	
93916	23201	s	
93920	23202	s	
93928	23204	p	
93932	23205	s	
93936	23206	s	
93940	23207	s	
93944	23208	s	
93948	23209	s	
93952	23210	s	
93956	23211	s	
93960	23212	s	
93964	23213	s	
93968	23214	s	
93972	23215	p	
93976	23216	s	
93980	23217	t	
93984	23218	t	
93988	23219	t	
93992	23220	p	
93996	23221	s	
94000	23222	s	
94004	23223	s	
94008	23224	p	
94012	23225	s	
94016	23226	s	
94020	23227	s	
94024	23228	s	
94028	23229	s	
94032	23230	s	
94036	23231	s	
94040	23232	s	
94044	23233	s	
94048	23234	s	
94052	23235	s	
94056	23236	s	
94060	23237	s	
94064	23238	s	
94068	23239	p	
94076	23241	s	
94080	23242	s	
94084	23243	s	
94088	23244	s	
94092	23245	s	
94096	23246	s	
94100	23247	s	
94104	23248	s	
94108	23249	s	
94112	23250	s	
94116	23251	s	
94120	23252	s	
94124	23253	s	
94128	23254	s	
94132	23255	s	
94136	23256	s	
94140	23257	s	
94144	23258	s	
94148	23259	s	
94152	23260	p	
94156	23261	s	
94160	23262	s	
94164	23263	t	
94168	23264	p	
94172	23265	s	
94176	23266	s	
94180	23267	p	
94184	23268	s	
94188	23269	s	
94192	23270	s	
94196	23271	s	
94200	23272	p	
94204	23273	s	
94208	23274	s	
94212	23275	s	
94216	23276	s	
94220	23277	p	
94224	23278	t	
94228	23279	p	
94232	23280	s	
94236	23281	s	
94240	23282	s	
94244	23283	p	
94252	23285	s	
94256	23286	s	
94260	23287	s	
94264	23288	s	
94268	23289	p	
94272	23290	s	
94276	23291	s	
94280	23292	s	
94284	23293	s	
94288	23294	s	
94292	23295	s	
94296	23296	p	
94300	23297	s	
94304	23298	t	
94308	23299	p	
94312	23300	s	
94316	23301	s	
94320	23302	p	
94324	23303	s	
94328	23304	s	
94332	23305	s	
94336	23306	s	
94340	23307	s	
94344	23308	s	
94348	23309	p	
94352	23310	s	
94356	23311	s	
94360	23312	s	
94364	23313	s	
94368	23314	p	
94372	23315	t	
94377	23316	p	
94381	23317	s	
94385	23318	s	
94389	23319	s	
94393	23320	p	
94397	23321	p	
94401	23322	s	
94405	23323	s	
94409	23324	s	
94413	23325	s	
94417	23326	s	
94421	23327	s	
94425	23328	p	
94429	23329	p	
94433	23330	s	
94437	23331	s	
94441	23332	s	
94445	23333	s	
94449	23334	s	
94453	23335	s	
94457	23336	p	
94461	23337	s	
94465	23338	p	
94469	23339	s	
94473	23340	s	
94477	23341	s	
94481	23342	s	
94485	23343	p	
94489	23344	s	
94493	23345	s	
94497	23346	s	
94501	23347	s	
94505	23348	p	
94509	23349	s	
94513	23350	s	
94517	23351	s	
94521	23352	s	
94525	23353	s	
94529	23354	s	
94533	23355	s	
94537	23356	s	
94541	23357	p	
94545	23358	s	
94549	23359	s	
94553	23360	s	
94557	23361	s	
94561	23362	s	
94565	23363	s	
94569	23364	s	
94573	23365	p	
94577	23366	s	
94581	23367	s	
94585	23368	p	
94589	23369	s	
94593	23370	s	
94597	23371	s	
94601	23372	s	
94605	23373	s	
94609	23374	s	
94613	23375	s	
94617	23376	s	
94621	23377	s	
94625	23378	t	
94630	23379	p	
94634	23380	s	
94638	23381	s	
94642	23382	s	
94646	23383	s	
94650	23384	s	
94654	23385	s	
94658	23386	s	
94662	23387	s	
94666	23388	s	
94670	23389	s	
94674	23390	s	
94678	23391	s	
94682	23392	p	
94686	23393	s	
94690	23394	s	
94694	23395	p	
94698	23396	t	
94702	23397	t	
94706	23398	p	
94710	23399	s	
94714	23400	s	
94718	23401	s	
94722	23402	p	
94726	23403	s	
94730	23404	s	
94734	23405	s	
94738	23406	s	
94742	23407	p	
94746	23408	s	
94750	23409	s	
94754	23410	s	
94758	23411	s	
94762	23412	s	
94766	23413	s	
94770	23414	s	
94774	23415	p	
94778	23416	s	
94782	23417	s	
94786	23418	p	
94790	23419	s	
94794	23420	s	
94798	23421	s	
94802	23422	s	
94806	23423	s	
94810	23424	p	
94814	23425	s	
94818	23426	s	
94822	23427	s	
94826	23428	s	
94830	23429	s	
94834	23430	t	
94838	23431	p	
94842	23432	s	
94846	23433	p	
94850	23434	s	
94854	23435	t	
94859	23436	p	
94863	23437	p	
94867	23438	s	
94871	23439	s	
94875	23440	s	
94879	23441	s	
94883	23442	s	
94887	23443	s	
94895	23445	p	
94899	23446	s	
94903	23447	p	
94907	23448	p	
94911	23449	s	
94915	23450	s	
94919	23451	s	
94923	23452	s	
94927	23453	s	
94931	23454	s	
94935	23455	s	
94939	23456	s	
94943	23457	s	
94947	23458	s	
94951	23459	s	
94955	23460	s	
94959	23461	s	
94963	23462	s	
94967	23463	s	
94971	23464	k	
94974	23465	t	
94978	23466	t	
94982	23467	p	
94986	23468	s	
94990	23469	s	
94994	23470	s	
94998	23471	s	
95002	23472	s	
95006	23473	s	
95010	23474	s	
95014	23475	s	
95018	23476	s	
95022	23477	s	
95026	23478	s	
95030	23479	s	
95034	23480	p	
95038	23481	s	
95042	23482	p	
95046	23483	s	
95050	23484	s	
95054	23485	s	
95058	23486	s	
95062	23487	s	
95066	23488	s	
95070	23489	p	
95074	23490	s	
95078	23491	s	
95082	23492	s	
95086	23493	p	
95090	23494	s	
95094	23495	s	
95098	23496	p	
95102	23497	s	
95106	23498	s	
95110	23499	s	
95114	23500	s	
95118	23501	s	
95122	23502	s	
95126	23503	s	
95130	23504	s	
95134	23505	s	
95138	23506	s	
95142	23507	s	
95146	23508	s	
95150	23509	s	
95154	23510	s	
95158	23511	s	
95162	23512	p	
95166	23513	s	
95170	23514	p	
95174	23515	s	
95178	23516	s	
95182	23517	s	
95186	23518	s	
95190	23519	s	
95194	23520	s	
95198	23521	s	
95202	23522	s	
95206	23523	s	
95210	23524	s	
95214	23525	s	
95218	23526	s	
95222	23527	t	
95226	23528	p	
95230	23529	p	
95234	23530	p	
95238	23531	p	
95242	23532	p	
95250	23534	t	
95254	23535	p	
95258	23536	s	
95262	23537	s	
95266	23538	s	
95270	23539	p	
95274	23540	s	
95278	23541	p	
95282	23542	s	
95286	23543	s	
95290	23544	s	
95294	23545	s	
95298	23546	s	
95302	23547	p	
95306	23548	t	
95310	23549	p	
95314	23550	s	
95318	23551	s	
95322	23552	s	
95326	23553	p	
95330	23554	s	
95335	23555	p	
95339	23556	s	
95343	23557	s	
95347	23558	s	
95351	23559	p	
95355	23560	s	
95359	23561	s	
95363	23562	s	
95367	23563	s	
95371	23564	s	
95375	23565	p	
95379	23566	s	
95383	23567	s	
95387	23568	s	
95391	23569	s	
95246	23533	p	
95396	23570	s	
95400	23571	t	
95404	23572	t	
95408	23573	p	
95412	23574	s	
95416	23575	s	
95420	23576	s	
95424	23577	s	
95432	23579	s	
95440	23581	s	
95444	23582	s	
95448	23583	s	
95452	23584	s	
95456	23585	s	
95460	23586	p	
95464	23587	s	
95468	23588	s	
95472	23589	s	
95476	23590	s	
95480	23591	s	
95484	23592	s	
95488	23593	s	
95492	23594	p	
95496	23595	s	
95500	23596	s	
95504	23597	s	
95508	23598	s	
95512	23599	s	
95516	23600	s	
95520	23601	s	
95524	23602	s	
95528	23603	s	
95532	23604	t	
95536	23605	p	
95540	23606	s	
95544	23607	s	
95552	23609	p	
95556	23610	s	
95560	23611	s	
95564	23612	t	
95568	23613	p	
95572	23614	s	
95580	23616	s	
95584	23617	s	
95588	23618	s	
95592	23619	s	
95596	23620	s	
95600	23621	s	
95604	23622	p	
95608	23623	s	
95612	23624	s	
95616	23625	s	
95620	23626	s	
95624	23627	p	
95628	23628	s	
95632	23629	s	
95636	23630	s	
95640	23631	s	
95644	23632	t	
95648	23633	p	
95652	23634	s	
95656	23635	s	
95660	23636	s	
95664	23637	s	
95668	23638	p	
95672	23639	s	
95676	23640	s	
95680	23641	s	
95684	23642	s	
95688	23643	s	
95692	23644	s	
95696	23645	s	
95700	23646	p	
95704	23647	s	
95708	23648	s	
95712	23649	s	
95716	23650	s	
95720	23651	s	
95724	23652	s	
95728	23653	s	
95732	23654	t	
95736	23655	p	
95740	23656	s	
95744	23657	s	
95748	23658	s	
95752	23659	p	
95756	23660	p	
95760	23661	s	
95764	23662	t	
95768	23663	p	
95776	23665	s	
95780	23666	s	
95784	23667	s	
95788	23668	s	
95792	23669	s	
95796	23670	s	
95800	23671	s	
95804	23672	s	
95808	23673	s	
95812	23674	s	
95820	23676	s	
95824	23677	s	
95828	23678	s	
95832	23679	p	
95836	23680	s	
95840	23681	s	
95844	23682	s	
95848	23683	s	
95852	23684	s	
95856	23685	s	
95860	23686	s	
95864	23687	s	
95868	23688	s	
95872	23689	s	
95876	23690	s	
95880	23691	t	
95884	23692	p	
95888	23693	s	
95896	23695	s	
95900	23696	s	
95904	23697	s	
95908	23698	s	
95912	23699	s	
95916	23700	p	
95920	23701	s	
95924	23702	s	
95928	23703	s	
95932	23704	t	
95936	23705	p	
95940	23706	s	
95944	23707	p	
95948	23708	s	
95952	23709	t	
95956	23710	p	
95960	23711	s	
95964	23712	s	
95968	23713	p	
95972	23714	s	
95976	23715	p	
95980	23716	s	
95984	23717	t	
95988	23718	t	
95992	23719	p	
95996	23720	s	
96000	23721	s	
96004	23722	p	
96008	23723	p	
96012	23724	s	
96016	23725	s	
96020	23726	s	
96024	23727	s	
96028	23728	s	
96032	23729	s	
96036	23730	s	
96040	23731	p	
96044	23732	s	
96048	23733	s	
96052	23734	s	
96056	23735	s	
96060	23736	s	
96064	23737	s	
96068	23738	s	
96072	23739	s	
96076	23740	p	
96080	23741	s	
96084	23742	s	
96088	23743	s	
96092	23744	s	
96096	23745	s	
96100	23746	s	
96104	23747	s	
96108	23748	t	
96112	23749	p	
96116	23750	s	
96120	23751	s	
96124	23752	s	
96128	23753	p	
96132	23754	s	
96136	23755	p	
96140	23756	s	
96144	23757	s	
96148	23758	s	
96152	23759	k	
96155	23760	t	
96159	23761	t	
96163	23762	p	
96167	23763	s	
96171	23764	s	
96175	23765	p	
96179	23766	s	
96183	23767	p	
96187	23768	s	
96191	23769	s	
96195	23770	s	
96199	23771	s	
96203	23772	t	
96207	23773	p	
96211	23774	s	
96215	23775	s	
96219	23776	s	
96223	23777	s	
96227	23778	s	
96231	23779	s	
96235	23780	p	
96239	23781	s	
96243	23782	s	
96247	23783	s	
96251	23784	t	
96255	23785	p	
96259	23786	s	
96263	23787	s	
96267	23788	s	
96271	23789	p	
96275	23790	s	
96279	23791	s	
96283	23792	s	
96287	23793	p	
96291	23794	s	
96295	23795	s	
96299	23796	t	
96303	23797	t	
96307	23798	p	
96311	23799	s	
96315	23800	s	
96319	23801	s	
96323	23802	p	
96331	23804	s	
96335	23805	s	
96343	23807	s	
96347	23808	s	
96351	23809	s	
96355	23810	s	
96359	23811	s	
96363	23812	s	
96367	23813	s	
96371	23814	s	
96375	23815	s	
96379	23816	s	
96383	23817	s	
96387	23818	s	
96391	23819	s	
96395	23820	p	
96400	23821	s	
96404	23822	t	
96408	23823	p	
96412	23824	s	
96416	23825	t	
96420	23826	t	
96424	23827	p	
96428	23828	s	
96432	23829	s	
96436	23830	s	
96440	23831	s	
96444	23832	s	
96448	23833	t	
96452	23834	p	
96456	23835	s	
96460	23836	s	
96464	23837	s	
96468	23838	p	
96472	23839	s	
96476	23840	s	
96480	23841	s	
96484	23842	p	
96488	23843	s	
96492	23844	p	
96496	23845	s	
96500	23846	s	
96504	23847	p	
96509	23848	t	
96513	23849	p	
96518	23850	s	
96522	23851	t	
96526	23852	p	
96531	23853	s	
96535	23854	t	
96539	23855	p	
96543	23856	s	
96547	23857	s	
96551	23858	s	
96555	23859	s	
96559	23860	k	
96562	23861	t	
96566	23862	p	
96571	23863	s	
96575	23864	s	
96579	23865	s	
96583	23866	s	
96587	23867	s	
96591	23868	s	
96599	23870	s	
96603	23871	s	
96607	23872	s	
96611	23873	s	
96615	23874	s	
96619	23875	s	
96623	23876	p	
96628	23877	s	
96632	23878	s	
96636	23879	s	
96640	23880	t	
96644	23881	p	
96648	23882	s	
96652	23883	s	
96656	23884	s	
96660	23885	s	
96664	23886	s	
96668	23887	s	
96672	23888	s	
96676	23889	s	
96680	23890	s	
96684	23891	s	
96688	23892	s	
96692	23893	s	
96696	23894	s	
96700	23895	s	
96704	23896	s	
96708	23897	s	
96712	23898	s	
96716	23899	s	
96720	23900	s	
96724	23901	s	
96728	23902	p	
96732	23903	s	
96736	23904	s	
96740	23905	s	
96744	23906	s	
96748	23907	s	
96752	23908	s	
96756	23909	s	
96760	23910	s	
96764	23911	s	
96768	23912	s	
96772	23913	s	
96776	23914	p	
96780	23915	s	
96784	23916	s	
96788	23917	s	
96792	23918	s	
96796	23919	s	
96800	23920	p	
96804	23921	s	
96808	23922	s	
96812	23923	p	
96816	23924	s	
96828	23927	s	
96832	23928	s	
96836	23929	s	
96840	23930	t	
96844	23931	p	
96848	23932	s	
96852	23933	s	
96856	23934	s	
96860	23935	s	
96864	23936	s	
96868	23937	s	
96872	23938	s	
96876	23939	s	
96880	23940	s	
96884	23941	s	
96888	23942	s	
96892	23943	s	
96896	23944	s	
96900	23945	s	
96904	23946	s	
96908	23947	s	
96912	23948	s	
96916	23949	s	
96920	23950	s	
96924	23951	s	
96928	23952	s	
96932	23953	s	
96936	23954	s	
96940	23955	s	
96944	23956	s	
96948	23957	s	
96952	23958	s	
96956	23959	s	
96960	23960	s	
96964	23961	s	
96968	23962	s	
96972	23963	s	
96976	23964	s	
96980	23965	s	
96984	23966	s	
96988	23967	s	
96992	23968	s	
96996	23969	s	
97000	23970	s	
97004	23971	s	
97008	23972	p	
97012	23973	s	
97016	23974	p	
97020	23975	s	
97024	23976	s	
97028	23977	t	
97032	23978	p	
97036	23979	s	
97040	23980	s	
97044	23981	p	
97048	23982	s	
97052	23983	s	
97056	23984	s	
97060	23985	s	
97064	23986	s	
97068	23987	s	
97072	23988	s	
97076	23989	s	
97080	23990	s	
97084	23991	p	
97088	23992	s	
97092	23993	s	
97096	23994	s	
97100	23995	s	
97104	23996	p	
97108	23997	s	
97112	23998	s	
97116	23999	s	
97120	24000	s	
97124	24001	s	
97128	24002	s	
97132	24003	s	
97136	24004	s	
97140	24005	s	
97144	24006	s	
97148	24007	p	
97156	24009	s	
97160	24010	s	
97164	24011	s	
97168	24012	s	
97172	24013	t	
97176	24014	p	
97184	24016	s	
97188	24017	s	
97192	24018	s	
97196	24019	s	
97200	24020	s	
97204	24021	s	
97208	24022	s	
97212	24023	s	
97216	24024	s	
97220	24025	s	
97224	24026	s	
97228	24027	s	
97232	24028	p	
97236	24029	s	
97240	24030	s	
97244	24031	p	
97248	24032	s	
97252	24033	s	
97256	24034	t	
97260	24035	p	
97264	24036	s	
97268	24037	s	
97272	24038	p	
97276	24039	s	
97280	24040	s	
97284	24041	s	
97288	24042	s	
97292	24043	s	
97296	24044	s	
97300	24045	s	
97304	24046	s	
97308	24047	s	
97312	24048	s	
97316	24049	t	
97320	24050	p	
97324	24051	s	
97328	24052	s	
97332	24053	s	
97336	24054	s	
97340	24055	s	
97344	24056	s	
97348	24057	s	
97352	24058	s	
97356	24059	s	
97360	24060	s	
97364	24061	s	
97368	24062	s	
97372	24063	s	
97376	24064	s	
97380	24065	s	
97384	24066	s	
97388	24067	p	
97392	24068	s	
97396	24069	s	
97400	24070	s	
97404	24071	s	
97408	24072	s	
97412	24073	s	
97416	24074	s	
97420	24075	p	
97425	24076	s	
97429	24077	s	
97433	24078	s	
97441	24080	p	
97445	24081	s	
97449	24082	s	
97453	24083	p	
97457	24084	s	
97461	24085	s	
97465	24086	p	
97469	24087	s	
97473	24088	p	
97477	24089	s	
97481	24090	s	
97485	24091	s	
97489	24092	p	
97493	24093	s	
97497	24094	s	
97437	24079	p	
97502	24095	s	
97506	24096	s	
97510	24097	s	
97514	24098	s	
97518	24099	s	
97522	24100	s	
97526	24101	s	
97530	24102	s	
97534	24103	t	
97539	24104	p	
97543	24105	s	
97547	24106	s	
97551	24107	p	
97555	24108	s	
97559	24109	s	
97563	24110	p	
97567	24111	s	
97571	24112	s	
97575	24113	p	
97579	24114	s	
97583	24115	s	
97587	24116	t	
97591	24117	t	
97595	24118	p	
97599	24119	s	
97603	24120	s	
97607	24121	s	
97611	24122	p	
97615	24123	s	
97619	24124	s	
97623	24125	s	
97627	24126	s	
97631	24127	s	
97635	24128	p	
97639	24129	s	
97643	24130	s	
97647	24131	p	
97651	24132	s	
97655	24133	s	
97659	24134	s	
97663	24135	p	
97667	24136	s	
97671	24137	s	
97675	24138	s	
97679	24139	s	
97683	24140	p	
97687	24141	s	
97691	24142	s	
97695	24143	s	
97699	24144	s	
97703	24145	p	
97708	24146	s	
97712	24147	s	
97716	24148	s	
97720	24149	t	
97724	24150	t	
97728	24151	p	
97732	24152	s	
97736	24153	p	
97740	24154	s	
97744	24155	s	
97748	24156	s	
97752	24157	s	
97756	24158	s	
97760	24159	s	
97764	24160	s	
97768	24161	s	
97772	24162	s	
97776	24163	s	
97780	24164	s	
97784	24165	p	
97788	24166	s	
97792	24167	s	
97796	24168	p	
97800	24169	s	
97804	24170	s	
97808	24171	p	
97812	24172	s	
97816	24173	s	
97820	24174	s	
97824	24175	s	
97828	24176	s	
97832	24177	s	
97836	24178	p	
97840	24179	s	
97844	24180	s	
97848	24181	s	
97852	24182	s	
97856	24183	s	
97860	24184	s	
97864	24185	s	
97872	24187	p	
97876	24188	s	
97880	24189	s	
97884	24190	s	
97888	24191	p	
97892	24192	s	
97896	24193	s	
97900	24194	p	
97904	24195	s	
97908	24196	s	
97912	24197	s	
97916	24198	t	
97920	24199	p	
97925	24200	s	
97929	24201	s	
97933	24202	s	
97937	24203	s	
97941	24204	s	
97945	24205	s	
97949	24206	t	
97953	24207	p	
97957	24208	s	
97961	24209	s	
97965	24210	p	
97969	24211	s	
97973	24212	s	
97977	24213	s	
97981	24214	s	
97985	24215	s	
97989	24216	s	
97993	24217	s	
97997	24218	s	
98001	24219	s	
98005	24220	s	
98009	24221	s	
98013	24222	s	
98017	24223	s	
98021	24224	s	
98025	24225	s	
98029	24226	s	
98033	24227	s	
98037	24228	p	
98041	24229	s	
98045	24230	t	
98049	24231	t	
98053	24232	p	
98057	24233	s	
98061	24234	p	
98065	24235	s	
98069	24236	p	
98073	24237	s	
98077	24238	s	
98081	24239	s	
98085	24240	p	
98089	24241	s	
98093	24242	p	
98097	24243	s	
98101	24244	s	
98105	24245	s	
98109	24246	p	
98113	24247	s	
98117	24248	s	
98121	24249	s	
98125	24250	s	
98129	24251	s	
98133	24252	s	
98137	24253	p	
98141	24254	s	
98145	24255	s	
98149	24256	s	
98153	24257	s	
98157	24258	p	
98161	24259	s	
98165	24260	p	
98169	24261	s	
98173	24262	s	
98177	24263	p	
98181	24264	s	
98189	24266	s	
98193	24267	p	
98197	24268	s	
98201	24269	p	
98205	24270	s	
98209	24271	s	
98213	24272	s	
98217	24273	s	
98221	24274	p	
98225	24275	s	
98229	24276	p	
98233	24277	t	
98237	24278	p	
98241	24279	s	
98245	24280	s	
98249	24281	p	
98253	24282	s	
98257	24283	s	
98261	24284	p	
98265	24285	s	
98269	24286	s	
98273	24287	s	
98277	24288	p	
98281	24289	s	
98285	24290	s	
98289	24291	s	
98293	24292	s	
98297	24293	p	
98301	24294	s	
98305	24295	p	
98309	24296	s	
98313	24297	s	
98317	24298	s	
98321	24299	p	
98325	24300	s	
98329	24301	p	
98333	24302	s	
98337	24303	p	
98341	24304	s	
98345	24305	s	
98349	24306	p	
98353	24307	s	
98357	24308	p	
98361	24309	s	
98365	24310	p	
98369	24311	p	
98374	24312	s	
98378	24313	s	
98382	24314	s	
98386	24315	s	
98390	24316	s	
98394	24317	s	
98398	24318	s	
98402	24319	s	
98406	24320	t	
98410	24321	k	
98413	24322	t	
98417	24323	t	
98421	24324	p	
98425	24325	s	
98429	24326	s	
98433	24327	s	
98437	24328	s	
98441	24329	s	
98445	24330	s	
98449	24331	s	
98453	24332	p	
98457	24333	s	
98461	24334	s	
98465	24335	s	
98469	24336	p	
98473	24337	s	
98477	24338	s	
98481	24339	s	
98485	24340	p	
98489	24341	s	
98493	24342	s	
98497	24343	s	
98501	24344	s	
98505	24345	s	
98509	24346	s	
98513	24347	s	
98517	24348	p	
98521	24349	s	
98525	24350	p	
98529	24351	s	
98533	24352	s	
98537	24353	s	
98541	24354	s	
98545	24355	t	
98549	24356	p	
98553	24357	s	
98557	24358	s	
98561	24359	p	
98565	24360	s	
98569	24361	s	
98573	24362	s	
98577	24363	s	
98581	24364	p	
98585	24365	s	
98589	24366	s	
98593	24367	s	
98597	24368	s	
98601	24369	s	
98605	24370	s	
98609	24371	s	
98613	24372	s	
98617	24373	t	
98621	24374	p	
98625	24375	s	
98629	24376	s	
98633	24377	s	
98637	24378	s	
98641	24379	p	
98645	24380	s	
98649	24381	s	
98653	24382	p	
98657	24383	s	
98661	24384	p	
98665	24385	s	
98669	24386	s	
98673	24387	t	
98677	24388	p	
98681	24389	s	
98685	24390	p	
98693	24392	s	
98697	24393	s	
98701	24394	s	
98705	24395	s	
98709	24396	s	
98713	24397	s	
98717	24398	s	
98721	24399	s	
98725	24400	p	
98729	24401	s	
98733	24402	s	
98737	24403	s	
98745	24405	p	
98749	24406	s	
98753	24407	s	
98757	24408	s	
98761	24409	p	
98765	24410	s	
98769	24411	p	
98773	24412	s	
98777	24413	s	
98781	24414	s	
98785	24415	p	
98789	24416	s	
98793	24417	s	
98797	24418	s	
98741	24404	p	
98802	24419	s	
98806	24420	s	
98810	24421	s	
98814	24422	s	
98818	24423	s	
98822	24424	s	
98826	24425	s	
98830	24426	s	
98834	24427	s	
98838	24428	s	
98842	24429	s	
98846	24430	s	
98850	24431	s	
98854	24432	s	
98858	24433	s	
98862	24434	s	
98866	24435	s	
98870	24436	s	
98874	24437	s	
98878	24438	s	
98882	24439	s	
98886	24440	p	
98890	24441	t	
98894	24442	t	
98898	24443	p	
98902	24444	s	
98906	24445	s	
98910	24446	s	
98914	24447	s	
98918	24448	p	
98922	24449	s	
98926	24450	s	
98930	24451	s	
98934	24452	p	
98938	24453	s	
98942	24454	s	
98946	24455	s	
98950	24456	s	
98954	24457	p	
98958	24458	t	
98962	24459	p	
98966	24460	s	
98970	24461	s	
98974	24462	s	
98978	24463	p	
98982	24464	s	
98986	24465	s	
98990	24466	s	
98994	24467	p	
98998	24468	s	
99002	24469	s	
99006	24470	s	
99010	24471	s	
99014	24472	s	
99018	24473	s	
99022	24474	t	
99026	24475	t	
99030	24476	p	
99034	24477	s	
99038	24478	s	
99042	24479	s	
99046	24480	s	
99050	24481	s	
99054	24482	p	
99058	24483	s	
99062	24484	s	
99066	24485	s	
99070	24486	s	
99074	24487	s	
99078	24488	s	
99082	24489	s	
99086	24490	s	
99090	24491	s	
99094	24492	s	
99098	24493	s	
99102	24494	p	
99106	24495	s	
99110	24496	s	
99114	24497	p	
99118	24498	s	
99122	24499	s	
99130	24501	s	
99134	24502	s	
99138	24503	s	
99142	24504	s	
99146	24505	s	
99150	24506	s	
99154	24507	s	
99158	24508	s	
99162	24509	s	
99166	24510	t	
99171	24511	p	
99175	24512	s	
99179	24513	s	
99183	24514	s	
99187	24515	s	
99191	24516	s	
99195	24517	s	
99199	24518	s	
99203	24519	s	
99207	24520	s	
99211	24521	s	
99215	24522	s	
99219	24523	s	
99223	24524	s	
99227	24525	p	
99231	24526	s	
99235	24527	s	
99239	24528	k	
99242	24529	t	
99246	24530	t	
99250	24531	p	
99254	24532	s	
99258	24533	s	
99262	24534	s	
99266	24535	s	
99270	24536	s	
99274	24537	p	
99278	24538	s	
99282	24539	s	
99286	24540	s	
99290	24541	s	
99298	24543	s	
99302	24544	s	
99306	24545	s	
99310	24546	s	
99314	24547	s	
99318	24548	s	
99322	24549	s	
99326	24550	s	
99330	24551	s	
99334	24552	s	
99338	24553	s	
99342	24554	s	
99346	24555	s	
99354	24557	p	
99358	24558	s	
99362	24559	s	
99366	24560	s	
99370	24561	s	
99374	24562	s	
99378	24563	p	
99382	24564	s	
99386	24565	s	
99390	24566	s	
99394	24567	s	
99398	24568	s	
99402	24569	s	
99406	24570	s	
99410	24571	s	
99414	24572	s	
99418	24573	s	
99422	24574	s	
99426	24575	s	
99430	24576	s	
99434	24577	s	
99438	24578	s	
99442	24579	s	
99446	24580	s	
99450	24581	s	
99454	24582	s	
99458	24583	p	
99462	24584	s	
99466	24585	s	
99470	24586	s	
99474	24587	s	
99478	24588	p	
99482	24589	s	
99486	24590	s	
99490	24591	p	
99494	24592	s	
99498	24593	s	
99502	24594	s	
99506	24595	s	
99510	24596	s	
99514	24597	s	
99518	24598	s	
99522	24599	s	
99526	24600	s	
99530	24601	s	
99534	24602	s	
99538	24603	s	
99542	24604	s	
99546	24605	s	
99550	24606	s	
99554	24607	t	
99558	24608	p	
99562	24609	s	
99566	24610	s	
99570	24611	s	
99574	24612	p	
99578	24613	t	
99582	24614	p	
99586	24615	s	
99590	24616	p	
99594	24617	s	
99598	24618	s	
99602	24619	s	
99606	24620	s	
99610	24621	s	
99614	24622	p	
99618	24623	s	
99622	24624	s	
99626	24625	p	
99630	24626	t	
99635	24627	p	
99639	24628	s	
99643	24629	s	
99647	24630	s	
99651	24631	s	
99655	24632	s	
99659	24633	s	
99663	24634	s	
99667	24635	s	
99671	24636	s	
99675	24637	s	
99679	24638	s	
99683	24639	s	
99687	24640	s	
99691	24641	s	
99695	24642	s	
99699	24643	s	
99703	24644	s	
99707	24645	s	
99711	24646	s	
99715	24647	s	
99719	24648	s	
99723	24649	s	
99727	24650	s	
99731	24651	p	
99735	24652	p	
99739	24653	p	
99743	24654	s	
99747	24655	s	
99751	24656	s	
